id,link,price,currency,date,customer,zipcode,location,lots,num_of_lots
318300552914000293,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0318300552914000293,243576.0,rub,2014-05-01,Управление по закупкам для муниципальных нужд администрации муниципального образования город Армавир,352900,Краснодарский край,24.42.13.734,1
372200030214000027,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0372200030214000027,47373.0,rub,2014-05-01,"Санкт-Петербургское государственное бюджетное учреждение здравоохранения ""Стоматологическая поликлиника №17""",197101,Санкт-Петербург,33.10.15.121,1
319100034214000004,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0319100034214000004,200000.0,rub,2014-05-01,Линейный отдел Министерства внутренних дел Российской Федерации на станции Ачинск,662156,Красноярский край,"25.24.27.170, 28.75.23.130, 21.12.14.290, 21.12.14.290",4
111100009514000035,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0111100009514000035,103515.28,rub,2014-05-01,Управление Федеральной службы безопасности Российской Федерации по Республике Татарстан,420111,Татарстан Респ,64.20.16.210,1
371300039914000237,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0371300039914000237,196093.27,rub,2014-05-01,государственное учреждение здравоохранения Ярославской области клиническая больница № 9,150033,Ярославская обл,"33.10.15.441, 33.10.15.441, 33.10.15.441, 33.10.15.441",4
320100004714000035,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0320100004714000035,23675.0,rub,2014-05-01,"федеральное государственное казенное учреждение ""Войсковая часть 83417""",692815,Приморский край,50.20.21.110,1
320100004714000033,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0320100004714000033,5000.0,rub,2014-05-01,"федеральное государственное казенное учреждение ""Войсковая часть 83417""",692815,Приморский край,74.20.37.620,1
320100004714000039,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0320100004714000039,40800.0,rub,2014-05-01,"федеральное государственное казенное учреждение ""Войсковая часть 83417""",692815,Приморский край,50.20.21.110,1
841200000714001271,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001271,30664.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.693,1
841200000714001261,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001261,87556.35,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.744,1
841200000714001260,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001260,51248.4,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.779,1
841200000714001248,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001248,49588.7,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.155,1
841200000714001235,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001235,170385.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.433,1
841200000714001234,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001234,48474.4,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.693,1
841200000714001231,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001231,127528.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.738,1
841200000714001229,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001229,162039.5,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.749,1
841200000714001216,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001216,152530.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,"24.42.13.670, 24.42.13.670",2
841200000714001206,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001206,179448.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.41.52.112,1
841200000714001204,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001204,251153.9,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,"24.42.13.738, 24.42.13.738, 24.42.13.738, 24.42.13.738, 24.42.13.738",5
119100015514000054,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0119100015514000054,18909.84,rub,2014-05-01,Главное следственное управление Следственного комитета Российской Федерации по Красноярскому краю,660049,Красноярский край,40.12.10.110,1
152300015614000045,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0152300015614000045,142671.0,rub,2014-05-01,Администрация Москаленского муниципального района Омской области,646070,Омская обл,"15.86.12.120, 15.51.51.110, 15.61.32.199, 15.62.23.130, 15.20.14.110, 01.13.23.112, 01.13.21.120, 01.13.22.110, 01.13.23.111, 14.40.10.162",10
188100003814000028,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0188100003814000028,124350.0,rub,2014-05-01,Управление Федеральной службы безопасности Российской Федерации по Чукотскому автономному округу,689000,Чукотский АО,15.32.10.110,1
351100005214000020,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0351100005214000020,91976.85,rub,2014-05-01,"Федеральное государственное бюджетное учреждение ""Научно-исследовательский институт терапии и профилактической медицины"" Сибирского отделения Российской академии медицинских наук",630089,Новосибирская обл,90.02.14.140,1
151100014314000013,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0151100014314000013,25916.8,rub,2014-05-01,Департамент Федеральной службы по гидрометеорологии и мониторингу окружающей среды по Сибирскому федеральному округу,630099,Новосибирская обл,21.12.14.120,1
841200000714001277,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001277,129150.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,15.12.11.111,1
841200000714001274,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001274,147339.0,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,05.00.12.176,1
338100000314000029,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0338100000314000029,162440.0,rub,2014-05-01,"федеральное казенное учреждение здравоохранения ""Медико-санитарная часть Министерства внутренних дел Российской Федерации по Камчатскому краю""",683003,Камчатский край,01.12.13.199,1
190300001914000205,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0190300001914000205,324845.0,rub,2014-05-01,Администрация города Губкинского,629830,Ямало-Ненецкий АО,45.23.12,1
348100008814000010,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100008814000010,255360.0,rub,2014-05-01,"Федеральное государственное бюджетное образовательное учреждение среднего профессионального образования ""Государственное училище (техникум) олимпийского резерва г.Бронницы Московской области""",140170,Московская обл,55.30.14.310,1
372200177114000025,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0372200177114000025,184497.07,rub,2014-05-01,Государственное бюджетное специальное (коррекционное) образовательное учреждение для обучающихся воспитанников с ограниченными возможностями здоровья специальная (коррекционная) общеобразовательная школа-интернат № 67 Пушкинского района Санкт-Петербурга,196602,Санкт-Петербург,29.13.12.112,1
123300000214000036,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000036,6946.03,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,15.42.11.141,1
123300000214000035,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000035,17688.73,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,"05.00.33.122, 05.00.12.112, 15.20.14.321",3
123300000214000044,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000044,109165.91,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,15.11.11.111,1
123300000214000038,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000038,56863.96,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,"15.32.10.411, 15.32.10.411, 15.98.11.112",3
123300000214000039,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000039,11088.8,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,"15.51.52.112, 15.51.52.250",2
123300000214000043,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000043,16053.07,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,15.11.19.111,1
123300000214000062,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000062,4765.6,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,15.51.51.119,1
123300000214000058,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000058,63057.5,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,"01.13.23.111, 01.13.23.112, 01.13.21.120, 01.13.22.110",4
123300000214000064,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0123300000214000064,38219.0,rub,2014-05-01,Администрация города Зеи,676246,Амурская обл,"01.11.51.000, 01.12.11.111, 01.12.11.121, 01.11.21",4
320300028214000016,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0320300028214000016,122989.43,rub,2014-05-01,Управление образования администрации Надеждинского муниципального района,692491,Приморский край,"15.12.11.161, 15.12.12.113",2
332100037614000021,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0332100037614000021,59272.6,rub,2014-05-01,"федеральное казенное учреждение ""Лечебное исправительное учреждение № 3 Главного управления Федеральной службы исполнения наказаний по Нижегородской области""",606707,Нижегородская обл,"27.22.10.119, 27.22.10.119, 27.22.10.119",3
332100037614000025,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0332100037614000025,254800.0,rub,2014-05-01,"федеральное казенное учреждение ""Лечебное исправительное учреждение № 3 Главного управления Федеральной службы исполнения наказаний по Нижегородской области""",606707,Нижегородская обл,26.40.11.112,1
841200000714001211,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001211,62191.8,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,24.42.13.545,1
372200058414000006,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0372200058414000006,40582.0,rub,2014-05-01,Государственное бюджетное дошкольное образовательное учреждение детский сад № 10 Приморского района Санкт-Петербурга,197342,Санкт-Петербург,26.21.12.469,1
173200017214000020,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0173200017214000020,52250.0,rub,2014-05-01,управа района Матушкино города Москвы,123482,Москва,36.12.13.316,1
162300002714000122,https://zakupki.gov.ru/epz/order/notice/ok44/view/common-info.html?regNumber=0162300002714000122,398500.0,rub,2014-05-01,Администрация Березовского городского округа,623701,Свердловская обл,80.10.12.120,1
303200019114000005,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0303200019114000005,203159.55,rub,2014-05-01,"Государственное казенное учреждение Республики Дагестан ""Центр социальной помощи семье и детям в муниципальном образовании ""город Каспийск""",368301,Дагестан Респ,"15.11.11.131, 15.12.11.110",2
351300113514000022,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0351300113514000022,279560.0,rub,2014-05-01,"государственное бюджетное учреждение здравоохранения Новосибирской области ""Новосибирская районная больница № 1""",630559,Новосибирская обл,"25.13.60.110, 25.13.60.110, 25.13.60.110",3
360300216014000003,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0360300216014000003,7984.04,rub,2014-05-01,"Муниципальное общеобразовательное учреждение ""Основная общеобразовательная школа п. Ивановский Саратовского района Саратовской области""",410509,Саратовская обл,"15.51.40.150, 15.51.52.230, 15.51.51.110, 01.22.21, 15.51.30.110",5
351300077114000030,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0351300077114000030,28187.0,rub,2014-05-01,"муниципальное бюджетное общеобразовательное учреждение города Новосибирска ""Средняя общеобразовательная школа № 180""",630082,Новосибирская обл,"01.12.13.131, 01.12.12.110, 01.12.13.195, 01.12.12.120, 01.12.11.113, 01.12.11.111, 01.12.11.121, 01.11.21.129, 01.12.13.114",9
119300016114000103,https://zakupki.gov.ru/epz/order/notice/oku44/view/common-info.html?regNumber=0119300016114000103,127185.0,rub,2014-05-01,Администрация Шарыповского района Красноярского края,662314,Красноярский край,"15.13.12.330, 15.13.12.330, 15.13.12.330, 15.13.12.330, 15.13.12.330",5
130100008014000073,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0130100008014000073,126520.8,rub,2014-05-01,Управление Федеральной службы безопасности Российской Федерации по Вологодской области,160000,Вологодская обл,90.02.13.110,1
343200020014000123,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0343200020014000123,75791.71,rub,2014-05-01,"Государственное казенное учреждение ""Территориальный государственный экологический фонд Курганской области""",640000,Курганская обл,24.20.14.110,1
303200019114000006,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0303200019114000006,71995.82,rub,2014-05-01,"Государственное казенное учреждение Республики Дагестан ""Центр социальной помощи семье и детям в муниципальном образовании ""город Каспийск""",368301,Дагестан Респ,15.81.11.133,1
372100023714000004,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0372100023714000004,19162.02,rub,2014-05-01,Федеральное государственное бюджетное учреждение науки Институт электрофизики и электроэнергетики Российской академии наук,191186,Санкт-Петербург,24.12.21,1
266100002214000002,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0266100002214000002,266800.1,rub,2014-05-01,Управление Пенсионного фонда Российской Федерации (государственное учреждение) в Куркинском районе Тульской области,301940,Тульская обл,74.60.15,1
135300002414000056,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0135300002414000056,106095.32,rub,2014-05-01,"Администрация муниципального образования ""Славский муниципальный район""",238600,Калининградская обл,"15.51.51.116, 15.33.22.120, 01.24.20.110, 15.33.14.120, 15.33.12.112, 15.83.12.112, 15.61.21.113, 15.42.11.141, 15.85.11.123, 15.61.32.111",10
301200030614000002,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0301200030614000002,71550.0,rub,2014-05-01,государственное бюджетное образовательное учреждение Белебеевская специальная (коррекционная) общеобразовательная школа VIII вида,452000,Башкортостан Респ,74.30.11.110,1
321300075614000011,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0321300075614000011,372585.0,rub,2014-05-01,управление экономического развития и торговли администрации города Ессентуки,357600,Ставропольский край,74.30.11.110,1
302100012014000151,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0302100012014000151,129360.0,rub,2014-05-01,Наименование и реквизиты организации содержатся в закрытой части Реестра УБП,670045,Бурятия Респ,63.11.12,1
102200001614001039,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0102200001614001039,67500.0,rub,2014-05-01,Республиканское агентство по государственным закупкам,670000,Бурятия Респ,80.41.11.110,1
173200025414000043,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0173200025414000043,395963.0,rub,2014-05-01,Департамент развития новых территорий города Москвы,125009,Москва,64.20.12.131,1
357200011914000015,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0357200011914000015,250000.0,rub,2014-05-01,"государственное бюджетное образовательное учреждение Псковской области ""Порховская специальная (коррекционная) общеобразовательная школа-интернат V и VII видов""",182620,Псковская обл,"24.51.31.140, 28.75.23.130, 28.75.23.130, 28.75.23.130, 28.75.23.130, 22.14.11.140, 21.23.13.110, 25.24.27.170, 33.20.32.143, 33.20.32.143",10
338100008214000004,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0338100008214000004,99996.3,rub,2014-05-01,"федеральное казенное учреждение ""Камчатская воспитательная колония Управления Федеральной службы исполнения наказаний по Камчатскому краю""",684300,Камчатский край,23.20.11.221,1
162300002714000113,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0162300002714000113,155070.3,rub,2014-05-01,Администрация Березовского городского округа,623701,Свердловская обл,55.51.10.120,1
162300002714000108,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0162300002714000108,1094.0,rub,2014-05-01,Администрация Березовского городского округа,623701,Свердловская обл,22.22.20,1
162300002714000107,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0162300002714000107,22430.0,rub,2014-05-01,Администрация Березовского городского округа,623701,Свердловская обл,45.42.11.140,1
173200016114000009,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0173200016114000009,188021.63,rub,2014-05-01,управа района Раменки города Москвы,119607,Москва,93.04.10.111,1
387100004014000162,https://zakupki.gov.ru/epz/order/notice/zp44/view/common-info.html?regNumber=0387100004014000162,90000.0,rub,2014-05-01,Управление Судебного департамента в Ханты-Мансийском автономном округе - Югре,628012,Ханты-Мансийский Автономный округ - Югра АО,"72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12, 72.50.12",10
187300017314000009,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0187300017314000009,48982.62,rub,2014-05-01,администрация сельского поселения Светлый,628147,Ханты-Мансийский Автономный округ - Югра АО,41.00.20,1
187300017314000008,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0187300017314000008,29471.37,rub,2014-05-01,администрация сельского поселения Светлый,628147,Ханты-Мансийский Автономный округ - Югра АО,40.30.10.164,1
187300017314000005,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0187300017314000005,12606.82,rub,2014-05-01,администрация сельского поселения Светлый,628147,Ханты-Мансийский Автономный округ - Югра АО,40.30.10.113,1
187300017314000002,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0187300017314000002,597.28,rub,2014-05-01,администрация сельского поселения Светлый,628147,Ханты-Мансийский Автономный округ - Югра АО,41.00.20.122,1
124200001514000008,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0124200001514000008,140000.0,rub,2014-05-01,министерство образования и науки Архангельской области,163000,Архангельская обл,64.11.12.190,1
825200001614000013,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0825200001614000013,15000.0,rub,2014-05-01,"Государственное казенное учреждение Астраханской области ""Центр социальной поддержки населения Кировского района города Астрахани""",414000,Астраханская обл,92.13.11.110,1
307300008614000323,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0307300008614000323,2400.0,rub,2014-05-01,"муниципальное учреждение ""Управление муниципального заказа"" администрации МОГО ""Ухта""",169300,Коми Респ,72.22.15.111,1
319100015514000026,https://zakupki.gov.ru/epz/order/notice/ep44/view/common-info.html?regNumber=0319100015514000026,343986.0,rub,2014-05-01,"федеральное казенное учреждение ""Жилищно-коммунальное управление Главного управления Федеральной службы исполнения наказаний по Красноярскому краю""",660079,Красноярский край,"36.12.12.153, 36.12.13.315, 36.12.12.129, 36.11.12.511, 36.11.11.311, 36.14.12.912, 36.14.12.912, 36.14.12.912, 36.50.43.143, 36.50.43.143",10
348100016214000043,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100016214000043,880000.0,rub,2014-05-01,"федеральное государственное казенное учреждение ""Санаторий ""Москвич"" Федеральной службы безопасности Российской Федерации""",142046,Московская обл,36.14.12,1
163200000314002259,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0163200000314002259,495554.0,rub,2014-05-01,Главное управление государственного заказа Смоленской области,214008,Смоленская обл,45.21.14.140,1
253100000114000110,https://zakupki.gov.ru/epz/order/notice/zk44/view/common-info.html?regNumber=0253100000114000110,499900.0,rub,2014-05-01,Государственное учреждение - Оренбургское региональное отделение Фонда социального страхования Российской Федерации,460000,Оренбургская обл,72.50.11.000,1
144300004014000784,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0144300004014000784,571837.92,rub,2014-05-01,департамент закупок для муниципальных нужд города Курска,305000,Курская обл,55.51.10.120,1
348100006914000006,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100006914000006,450000.0,rub,2014-05-01,Управление Министерства внутренних дел Российской Федерации по Дмитровскому району,141800,Московская обл,70.32.13.624,1
351300154014000029,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0351300154014000029,488000.0,rub,2014-05-01,"государственное бюджетное учреждение здравоохранения Новосибирской области ""Купинская центральная районная больница""",632735,Новосибирская обл,23.20.11.224,1
348100068614000039,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100068614000039,725166.0,rub,2014-05-01,"федеральное государственное казенное образовательное учреждение высшего профессионального образования ""Голицынский пограничный институт Федеральной службы безопасности Российской Федерации""",143043,Московская обл,15.61.32,1
373100040114000101,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0373100040114000101,500000.0,rub,2014-05-01,"федеральное государственное бюджетное образовательное учреждение высшего профессионального образования ""Московский государственный университет имени М.В.Ломоносова""",119991,Москва,45.45.13,1
305300002714000010,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0305300002714000010,535637.5,rub,2014-05-01,"Бюджетное учреждение Республики Калмыкия ""Станция скорой медицинской помощи""",358000,Калмыкия Респ,"33.10.15.121, 33.10.15.121, 33.10.15.121, 33.10.15.121, 21.22.11.333, 21.22.11.333, 19.30.11.179, 17.40.21.113, 17.40.21.113, 33.10.15.163",10
101300013114000004,https://zakupki.gov.ru/epz/order/notice/ok44/view/common-info.html?regNumber=0101300013114000004,500000.0,rub,2014-05-01,Администрация муниципального района Краснокамский район Республики Башкортостан,452930,Башкортостан Респ,74.20.51.000,1
101300013114000005,https://zakupki.gov.ru/epz/order/notice/ok44/view/common-info.html?regNumber=0101300013114000005,500000.0,rub,2014-05-01,Администрация муниципального района Краснокамский район Республики Башкортостан,452930,Башкортостан Респ,74.20.51.000,1
372100017014000007,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0372100017014000007,650000.0,rub,2014-05-01,"Федеральное государственное казенное военное образовательное учреждение высшего профессионального образования ""Санкт-Петербургский военный институт внутренних войск Министерства внутренних дел Российской Федерации""",198206,Санкт-Петербург,29.24.40.750,1
841200000714001245,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000714001245,987071.08,rub,2014-05-01,"Областное государственное казённое учреждение ""Агентство государственных закупок Костромской области""",156013,Костромская обл,"24.42.11.140, 24.42.11.180, 24.42.11.140, 24.42.11.180, 24.42.13.670, 24.42.13.670, 24.42.11.180, 24.42.11.180, 24.42.13.670, 24.42.13.670",10
